"cliente_id","genero","idade","data_inicio_contrato","tempo_contrato_meses","tipo_plano","valor_mensal","forma_pagamento","frequencia_mensal","duracao_media_treino_min","tem_personal_trainer","participa_aulas_coletivas","usa_app_academia","atrasos_pagamento_12m","teve_desconto_promocao","nps_score","numero_reclamacoes","participou_eventos","reducao_frequencia_3m","dias_desde_ultimo_acesso","tentou_cancelar_antes","churn","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000143","F","16","5/5/2022","43.2","Básico","82.93","Débito Automático","7","65","0","0","1","1","1","10","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000144","M","43","5/17/2023","30.8","Intermediário","138.23","Débito Automático","10","83","0","1","0","0","1","10","0","0","0","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000145","M","43","2/22/2025","9.6","Básico","97.6","Boleto","7","65","0","0","0","0","1","5","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000146","M","41","6/17/2024","17.8","Intermediário","127.44","Débito Automático","11","54","0","0","0","2","0","7","1","0","0","7","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000147","F","24","3/1/2025","9.4","Premium","208.33","Débito Automático","9","52","0","1","0","0","0","8","0","1","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000148","F","23","7/24/2024","16.6","Intermediário","158.37","Cartão de Crédito","9","51","0","1","0","0","0","7","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000149","M","16","10/8/2021","50.1","Premium","211.76","Boleto","14","30","1","1","0","2","1","10","2","1","0","13","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000150","M","33","10/19/2022","37.7","Básico","88.7","Cartão de Crédito","11","77","0","0","0","0","1","5","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000151","F","19","12/4/2022","36.2","Premium","215.72","Débito Automático","15","70","0","0","1","1","0","7","1","0","1","9","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000152","M","17","6/21/2024","17.7","VIP","332.36","Débito Automático","10","28","0","1","0","2","0","5","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000153","M","26","10/4/2021","50.2","Intermediário","143.52","Débito Automático","8","54","0","0","1","1","1","8","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000154","F","26","9/1/2022","39.3","Premium","223.49","Cartão de Crédito","12","58","0","0","1","0","0","5","0","0","1","4","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000155","F","25","7/18/2023","28.8","Básico","90.19","Débito Automático","13","50","1","1","0","1","1","8","0","0","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000156","M","37","9/3/2022","39.3","Premium","221.4","Débito Automático","12","62","0","0","1","0","0","7","0","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000157","F","32","9/16/2023","26.8","Básico","98.94","Cartão de Crédito","14","62","0","0","0","0","0","4","0","0","0","15","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000158","F","28","12/1/2023","24.3","Intermediário","139.95","Débito Automático","10","87","0","0","0","0","0","5","0","0","0","5","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000159","M","34","9/18/2024","14.8","Básico","92","Cartão de Crédito","14","64","1","0","0","1","0","7","2","1","0","14","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000160","F","20","3/3/2025","9.3","Intermediário","144.28","Débito Automático","11","79","0","0","1","0","0","8","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000161","M","33","2/2/2023","34.3","Básico","95.53","PIX","11","30","0","1","0","0","1","4","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000162","F","33","3/7/2023","33.2","Intermediário","152.82","PIX","7","38","1","0","1","0","0","5","0","1","1","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000163","F","16","6/8/2025","6.1","Intermediário","120.99","Boleto","11","30","1","0","0","0","1","4","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000164","F","43","9/16/2021","50.8","Premium","216.57","PIX","8","55","0","0","1","0","0","3","1","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000165","M","21","9/6/2025","3.2","Intermediário","151.25","Débito Automático","11","66","0","0","1","2","0","6","0","0","0","19","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000166","F","33","2/12/2021","57.9","Básico","93.91","Boleto","8","106","0","0","0","0","0","5","1","1","0","5","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000167","M","45","5/1/2025","7.4","Básico","94.17","Débito Automático","7","44","0","0","0","0","0","5","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000168","M","43","2/1/2025","10.3","Premium","181.97","Cartão de Crédito","6","86","0","0","0","0","1","7","0","0","0","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000169","M","32","6/5/2022","42.2","Intermediário","137.58","Débito Automático","12","44","0","1","0","0","0","8","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000170","F","27","1/18/2025","10.7","Intermediário","152.63","Débito Automático","6","65","0","1","1","0","0","1","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000171","F","43","7/3/2021","53.3","Intermediário","157.26","PIX","13","61","0","0","0","4","0","6","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000172","M","40","2/17/2022","45.8","Básico","84.49","Débito Automático","12","41","0","0","0","0","0","6","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000173","F","24","7/31/2023","28.4","Básico","91.48","Boleto","18","43","1","0","0","2","0","9","2","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000174","M","22","8/8/2022","40.1","Intermediário","152.07","Cartão de Crédito","7","104","0","1","1","0","0","7","0","0","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000175","F","16","8/3/2025","4.3","Básico","94.95","Débito Automático","4","51","1","0","0","1","1","6","0","1","1","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000176","M","33","10/15/2023","25.9","Básico","92.28","Cartão de Crédito","10","89","0","0","1","0","0","4","3","1","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000177","F","31","10/22/2023","25.7","Básico","80.27","Débito Automático","10","81","0","0","1","0","1","9","0","0","1","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000178","M","45","8/9/2022","40.1","Básico","94.38","PIX","6","49","0","0","1","0","1","9","0","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000179","F","36","4/28/2023","31.5","Básico","95.36","PIX","11","64","0","1","0","0","0","10","0","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000180","M","48","12/24/2022","35.6","VIP","322.18","Cartão de Crédito","10","68","0","0","0","0","1","9","2","1","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000181","M","23","7/15/2024","16.9","Intermediário","150.53","Boleto","13","77","0","0","0","0","1","8","2","0","0","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000182","M","45","11/4/2022","37.2","Premium","201.45","Débito Automático","11","54","0","1","1","1","1","7","0","0","0","18","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000183","F","25","2/13/2021","57.9","Básico","99.78","Débito Automático","6","27","0","1","0","1","1","8","0","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000184","F","41","11/18/2025","0.8","Básico","95.32","Débito Automático","15","47","0","1","0","0","0","7","0","0","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000185","M","16","2/17/2022","45.8","Premium","208.83","Cartão de Crédito","10","94","0","1","1","2","0","8","1","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000186","F","34","11/26/2021","48.5","Intermediário","157.27","Débito Automático","9","64","0","0","1","1","0","8","0","0","1","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000187","F","16","4/21/2025","7.7","Básico","98.06","Cartão de Crédito","9","54","0","0","0","0","1","7","0","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000188","F","28","2/14/2022","45.9","Intermediário","152.48","Cartão de Crédito","15","28","0","0","0","3","1","7","2","1","0","2","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000189","F","37","12/25/2020","59.5","Intermediário","142.45","Débito Automático","10","95","0","0","0","0","1","8","0","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000190","M","25","12/8/2022","36.1","Premium","206.26","Débito Automático","10","59","1","0","1","1","0","9","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000191","M","19","9/26/2021","50.5","Básico","86.47","Débito Automático","9","92","0","1","0","1","0","7","1","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000192","F","42","6/13/2024","17.9","Intermediário","129.94","Boleto","8","82","0","0","0","0","0","6","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000193","F","30","8/20/2021","51.7","Premium","205.52","Débito Automático","15","84","0","0","1","0","1","9","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000194","F","26","5/9/2022","43.1","VIP","307.68","Débito Automático","6","106","0","0","0","1","0","5","1","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000195","M","32","1/15/2024","22.9","Premium","192.13","Boleto","6","68","0","1","0","1","0","9","1","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000196","M","63","4/27/2025","7.5","Básico","98.35","Débito Automático","9","61","0","0","1","0","0","7","0","0","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000197","F","45","4/19/2024","19.7","Premium","207.76","Débito Automático","12","104","0","0","1","0","0","6","0","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000198","F","45","7/5/2023","29.2","Premium","206.23","Cartão de Crédito","16","85","0","1","1","0","0","6","0","0","0","5","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000199","F","37","1/22/2025","10.6","Premium","201.68","Cartão de Crédito","12","47","0","0","1","1","1","7","0","0","1","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000200","F","33","5/27/2023","30.5","Premium","182.8","Cartão de Crédito","12","91","1","1","1","1","0","6","1","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI000201","F","16","12/5/2025","0.2","VIP","338.14","Débito Automático","10","102","0","0","0","0","1","8","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
